main,id,temp,pressure,humidity,temp_min,temp_max,wind_speed,clouds,sunset,sunrise,clothing_advice
Drizzle,356,17.4,1007.4,81.6,15.9,19.2,4.4,18.4,1704137667,1704089375,light_jacket_jeans
Drizzle,378,23.4,1007.2,71.2,22.1,26.1,7.0,64.0,1704136276,1704091722,light_rain_jacket
Clear,881,31.6,983.0,56.6,29.6,33.5,7.7,26.7,1704126049,1704094203,hot_summer
Rain,508,26.8,1034.6,71.2,24.5,29.4,4.4,59.7,1704140016,1704094454,light_rain_jacket
Drizzle,314,22.7,991.9,93.6,21.1,25.2,5.5,53.6,1704139853,1704098899,light_rain_jacket
Clouds,857,24.1,1024.0,44.3,23.0,25.5,3.9,92.1,1704137233,1704090462,tshirt_shorts
Drizzle,332,25.9,1001.9,78.9,24.5,28.4,5.2,16.2,1704133047,1704094103,light_rain_jacket
Clear,896,32.8,985.4,66.8,31.7,34.2,5.2,28.4,1704125722,1704093144,hot_summer
Drizzle,303,-8.2,1026.2,96.5,-10.1,-6.0,7.5,51.6,1704141879,1704092422,winter_wet_gear
Clear,810,1.2,1016.4,50.9,0.2,3.1,3.0,25.0,1704134937,1704090356,medium_coat_scarf
Clear,821,-20.4,1035.5,61.1,-21.3,-17.9,10.1,14.4,1704126907,1704094348,extreme_cold_gear
Snow,640,6.6,1025.6,76.2,5.7,8.5,8.2,16.1,1704141785,1704095065,medium_coat_scarf
Snow,623,0.9,1029.4,64.2,-1.6,2.7,6.4,69.0,1704135937,1704093486,medium_coat_scarf
Clouds,855,20.6,1010.1,42.7,19.8,22.9,7.3,36.9,1704129575,1704092267,tshirt_shorts
Clear,876,-9.5,989.0,58.2,-12.2,-6.5,8.3,29.5,1704139601,1704092691,warm_winter_coat
Rain,594,22.7,983.8,88.7,21.6,23.3,3.9,5.5,1704133618,1704097982,light_rain_jacket
Snow,634,-5.5,980.8,57.5,-6.1,-3.5,10.1,86.5,1704137008,1704092397,warm_winter_coat
Snow,604,-8.4,1028.4,99.0,-11.2,-6.2,10.1,5.5,1704126782,1704096202,winter_wet_gear
Clear,824,5.6,1026.4,52.3,4.3,8.5,1.4,11.8,1704129643,1704089720,medium_coat_scarf
Drizzle,326,18.2,986.2,74.7,17.7,19.1,8.6,27.1,1704127437,1704093543,light_jacket_jeans
Snow,680,-1.8,993.8,97.6,-3.5,-0.9,3.4,87.1,1704133049,1704095769,winter_wet_gear
Rain,560,19.5,981.4,92.9,16.9,21.9,4.7,82.5,1704136316,1704091823,raincoat_umbrella
Clouds,812,14.1,1009.6,58.5,12.2,16.1,18.5,92.4,1704140479,1704091683,windproof_jacket
Clouds,802,17.5,998.3,62.4,15.5,20.3,16.5,64.3,1704134526,1704097075,windproof_jacket
Clouds,832,21.6,1034.7,48.1,19.2,24.0,8.9,60.8,1704139690,1704095947,tshirt_shorts
Snow,681,-7.4,995.2,89.7,-8.6,-6.7,11.1,34.7,1704134405,1704092974,winter_wet_gear
Clouds,863,15.6,1013.2,55.6,13.8,17.6,22.2,0.4,1704128459,1704091670,windproof_jacket
Clear,869,11.8,1025.0,74.4,10.2,13.2,11.8,8.5,1704138684,1704098002,light_jacket_jeans
Rain,518,24.5,1011.8,86.4,23.2,27.0,4.5,63.0,1704126085,1704092274,light_rain_jacket
Rain,544,15.5,1029.0,82.3,12.5,16.2,9.0,15.7,1704141288,1704094567,raincoat_umbrella
Rain,552,23.2,997.7,71.1,20.6,24.7,9.5,91.5,1704141858,1704089412,light_rain_jacket
Rain,523,14.8,1018.2,96.0,12.7,15.7,6.4,59.1,1704129959,1704091794,raincoat_umbrella
Clear,839,36.0,1000.2,37.5,34.8,37.0,5.0,6.3,1704131949,1704098540,hot_summer
Clear,886,32.4,1008.1,63.0,31.4,33.1,1.6,24.0,1704130972,1704098343,hot_summer
Rain,583,18.4,1033.6,83.4,17.6,19.9,5.7,69.2,1704135138,1704096080,raincoat_umbrella
Clouds,859,15.4,1004.8,40.6,13.1,16.4,15.1,58.3,1704140022,1704097836,windproof_jacket
Rain,567,7.5,998.3,86.3,6.7,9.5,14.9,26.9,1704138588,1704089763,raincoat_umbrella
Snow,637,-8.4,995.0,99.2,-9.1,-5.9,5.0,15.4,1704133148,1704088860,winter_wet_gear
Clear,821,-5.4,1027.7,58.2,-8.4,-4.3,2.6,19.8,1704130965,1704090376,warm_winter_coat
Drizzle,305,-0.3,980.1,78.7,-1.5,2.4,3.4,71.8,1704135193,1704095645,winter_wet_gear
Clear,855,8.0,1017.7,68.3,6.1,8.9,5.8,26.5,1704141440,1704093517,medium_coat_scarf
Clear,872,-4.5,1009.8,47.0,-7.0,-2.0,2.1,20.0,1704132861,1704097700,warm_winter_coat
Drizzle,311,-0.7,1031.7,86.8,-3.2,1.6,13.2,5.9,1704141729,1704089266,winter_wet_gear
Clear,838,-0.1,1009.5,61.0,-3.0,1.6,3.5,11.9,1704139102,1704094034,warm_winter_coat
Clear,852,-25.2,1021.5,47.4,-27.1,-22.8,5.9,12.7,1704132425,1704091678,extreme_cold_gear
Snow,622,-7.4,1027.5,87.2,-8.7,-5.6,3.9,1.2,1704135122,1704098832,winter_wet_gear
Snow,625,-0.3,1008.6,64.0,-1.0,1.9,1.5,63.8,1704132141,1704090714,warm_winter_coat
Drizzle,346,16.8,1002.9,51.6,14.9,18.0,9.8,9.6,1704136647,1704095923,light_jacket_jeans
Snow,600,-4.8,985.6,56.7,-5.6,-2.9,10.3,58.5,1704125827,1704099206,warm_winter_coat
Drizzle,373,19.2,1036.7,80.9,18.7,19.7,10.4,53.7,1704132634,1704094682,light_jacket_jeans
Clear,847,-4.4,982.7,48.8,-6.3,-2.3,7.0,25.0,1704134846,1704090970,warm_winter_coat
Drizzle,346,26.4,1016.8,85.3,23.7,27.0,5.1,86.2,1704124881,1704090121,light_rain_jacket
Clouds,889,27.0,997.8,51.6,25.9,27.5,3.0,72.6,1704127881,1704096524,tshirt_shorts
Snow,687,-9.8,1021.0,57.0,-11.7,-7.5,4.0,24.5,1704129650,1704097116,warm_winter_coat
Clear,894,22.8,986.3,60.9,20.2,23.5,3.4,28.7,1704131056,1704096573,tshirt_shorts
Clear,898,14.5,1001.6,64.0,11.8,16.3,11.2,25.7,1704138498,1704093626,light_jacket_jeans
Snow,677,-20.8,1021.7,63.5,-23.5,-19.5,15.2,66.1,1704126409,1704091117,extreme_cold_gear
Snow,680,-7.0,1034.0,62.2,-7.8,-4.9,11.0,32.1,1704133943,1704099027,warm_winter_coat
Snow,652,8.3,1022.5,62.0,7.1,10.5,9.7,36.6,1704141484,1704092066,medium_coat_scarf
Clear,825,34.3,984.8,58.8,33.4,37.0,7.1,21.9,1704134534,1704097645,hot_summer
Clouds,830,12.9,1030.5,67.6,11.4,15.2,21.7,80.5,1704128501,1704096945,windproof_jacket
Clouds,890,3.3,1020.7,69.7,1.1,5.5,8.8,46.3,1704130326,1704097170,medium_coat_scarf
Clear,830,27.6,1011.3,48.1,26.4,28.9,2.3,5.2,1704128493,1704090524,tshirt_shorts
Snow,639,8.6,1023.4,75.0,7.4,11.1,9.5,21.3,1704129323,1704094424,medium_coat_scarf
Drizzle,351,22.8,1001.6,76.9,20.9,23.9,4.5,34.1,1704141292,1704094379,light_rain_jacket
Clear,838,-29.2,1007.5,68.2,-30.7,-27.9,0.6,20.3,1704142401,1704090817,extreme_cold_gear
Clouds,810,17.0,1022.3,69.9,14.1,19.7,23.3,29.4,1704133604,1704091400,windproof_jacket
Snow,677,-3.4,982.7,87.8,-4.4,-1.3,12.7,54.5,1704129534,1704097012,winter_wet_gear
Clear,819,2.0,1039.4,75.8,1.5,4.7,1.9,18.3,1704137351,1704096192,medium_coat_scarf
Clear,895,-23.8,1006.9,74.1,-25.8,-22.5,17.3,18.9,1704127841,1704091630,extreme_cold_gear
Clear,833,31.9,1007.7,67.8,31.0,33.6,2.3,20.1,1704140403,1704096776,hot_summer
Clouds,835,20.6,1010.9,43.3,20.0,23.5,3.0,40.6,1704129828,1704099090,tshirt_shorts
Drizzle,324,22.6,983.0,93.4,21.3,24.1,4.2,58.3,1704135988,1704095090,light_rain_jacket
Drizzle,339,-0.4,1005.4,94.5,-1.5,0.8,10.2,12.3,1704135777,1704093421,winter_wet_gear
Snow,652,-4.9,1001.8,55.8,-7.5,-2.3,6.2,73.3,1704138504,1704090108,warm_winter_coat
Snow,665,0.0,1025.1,50.6,-2.7,1.1,6.1,79.1,1704139687,1704096774,medium_coat_scarf
Drizzle,334,20.9,1000.7,82.6,18.6,23.2,6.8,84.6,1704129445,1704097526,light_rain_jacket
Clear,806,-9.5,1024.7,63.5,-11.4,-7.0,2.3,12.6,1704132232,1704091533,warm_winter_coat
Snow,685,-7.5,1025.4,76.0,-8.8,-6.6,4.6,86.8,1704128663,1704098072,winter_wet_gear
Drizzle,325,19.9,1037.5,65.0,18.2,20.6,10.7,17.3,1704135265,1704095503,light_jacket_jeans
Snow,642,-8.4,1024.6,93.1,-10.9,-7.2,14.6,85.3,1704138310,1704096697,winter_wet_gear
Clear,800,-17.2,1014.8,75.7,-19.1,-15.9,13.3,29.7,1704134185,1704096410,extreme_cold_gear
Snow,629,6.5,1018.4,78.5,4.9,8.9,8.8,46.2,1704135377,1704091156,medium_coat_scarf
Snow,681,-4.9,988.2,40.7,-6.0,-3.7,4.1,62.4,1704129188,1704091020,warm_winter_coat
Rain,581,23.6,1031.5,72.5,22.9,26.2,5.3,66.1,1704132955,1704096151,light_rain_jacket
Snow,663,-1.6,1035.8,90.3,-4.1,0.1,13.3,50.8,1704125475,1704096416,winter_wet_gear
Drizzle,338,-5.0,992.8,83.9,-7.2,-3.7,4.7,38.7,1704132450,1704092320,winter_wet_gear
Snow,677,-28.0,1022.8,38.5,-29.9,-27.0,19.4,23.1,1704132875,1704098146,extreme_cold_gear
Drizzle,366,-3.0,1025.4,78.4,-3.9,-2.3,7.0,66.5,1704135762,1704096161,winter_wet_gear
Snow,647,-8.4,993.2,65.8,-8.9,-5.9,4.3,17.2,1704142417,1704094054,warm_winter_coat
Rain,545,8.9,984.2,80.7,7.0,11.7,9.6,7.4,1704124994,1704098674,raincoat_umbrella
Rain,587,10.6,1039.1,83.4,8.5,12.5,14.9,19.0,1704127820,1704090467,raincoat_umbrella
Clear,865,-21.9,993.4,51.2,-22.9,-20.5,10.0,12.7,1704137287,1704094549,extreme_cold_gear
Clear,808,-16.4,1027.2,69.5,-18.3,-15.6,11.4,28.1,1704132181,1704096463,extreme_cold_gear
Drizzle,328,25.7,982.7,78.0,24.3,27.9,6.2,50.0,1704136049,1704089240,light_rain_jacket
Clouds,832,12.9,994.0,56.7,10.5,14.9,12.5,70.5,1704132091,1704091724,windproof_jacket
Rain,555,6.6,998.0,78.5,5.1,9.5,13.5,30.5,1704139537,1704089711,raincoat_umbrella
Rain,565,7.2,1003.6,86.0,5.9,10.1,5.4,48.8,1704139972,1704094875,raincoat_umbrella
Clear,817,23.0,1022.2,66.4,21.5,24.5,7.0,20.5,1704127623,1704091552,tshirt_shorts
Rain,502,23.2,1034.2,90.6,21.2,25.3,6.7,21.8,1704142595,1704096638,light_rain_jacket
Clear,841,34.9,1028.6,66.4,34.1,35.8,0.0,28.5,1704134475,1704099176,hot_summer
Clear,838,16.8,988.8,57.4,15.2,19.5,2.4,29.0,1704136694,1704093822,light_jacket_jeans
Clouds,823,17.7,990.0,64.0,14.7,18.9,17.0,78.0,1704127056,1704098691,windproof_jacket
Clear,865,37.1,1020.0,53.7,35.1,38.9,1.5,18.7,1704130819,1704094509,hot_summer
Clear,806,-7.8,1027.8,44.5,-10.0,-5.9,2.5,11.5,1704127028,1704093062,warm_winter_coat
Snow,660,-1.9,988.8,92.7,-3.0,1.0,13.2,24.4,1704135562,1704090624,winter_wet_gear
Drizzle,370,-1.7,1016.9,95.5,-3.3,0.4,11.5,36.7,1704139700,1704090667,winter_wet_gear
Clear,847,37.2,995.6,61.5,35.0,39.1,5.3,27.2,1704132846,1704089998,hot_summer
Clear,886,-9.9,991.1,64.5,-11.3,-7.4,1.6,3.0,1704126720,1704096439,warm_winter_coat
Rain,501,26.1,1024.6,77.2,23.2,27.5,7.4,16.9,1704138372,1704096508,light_rain_jacket
Clouds,871,8.8,1026.4,64.8,8.0,11.6,18.3,15.1,1704133186,1704098496,windproof_jacket
Clear,808,-13.8,1031.6,38.4,-15.5,-11.0,10.4,18.7,1704129034,1704099238,extreme_cold_gear
Snow,604,-0.2,999.5,91.0,-1.0,1.9,11.0,10.0,1704141119,1704090023,winter_wet_gear
Clear,858,29.9,1015.8,49.5,27.4,31.3,3.4,30.0,1704127872,1704097737,hot_summer
Clear,897,21.7,1010.7,69.1,18.9,23.0,1.8,2.8,1704141807,1704098607,tshirt_shorts
Clear,880,28.1,1016.8,55.4,25.8,28.9,7.3,26.2,1704125995,1704098546,hot_summer
Clouds,880,12.9,991.3,45.5,12.2,15.8,18.3,70.4,1704136691,1704090910,windproof_jacket
Clear,867,-9.6,991.3,58.6,-11.0,-6.9,4.4,3.7,1704134824,1704094377,warm_winter_coat
Clear,866,-16.0,1027.2,32.2,-17.3,-13.3,18.6,19.9,1704132955,1704097091,extreme_cold_gear
Clouds,878,25.2,1009.3,57.4,22.7,27.6,1.9,40.1,1704126393,1704090247,tshirt_shorts
Snow,600,-21.1,1011.3,55.5,-22.7,-18.9,7.3,8.3,1704131868,1704092820,extreme_cold_gear
Clear,898,21.3,1011.6,71.9,20.6,23.4,7.1,15.4,1704126478,1704098641,tshirt_shorts
Snow,620,-7.7,1008.1,77.3,-8.7,-5.0,9.0,93.2,1704133377,1704097078,winter_wet_gear
Clouds,874,14.1,989.2,47.7,12.8,14.7,22.3,66.9,1704136588,1704090136,windproof_jacket
Rain,588,27.8,1002.8,85.8,27.2,29.7,6.7,63.1,1704128763,1704089544,light_rain_jacket
Clear,804,19.6,1037.9,50.8,17.5,21.5,9.7,10.2,1704140391,1704097024,light_jacket_jeans
Snow,654,-16.4,1034.3,39.1,-17.7,-13.5,13.6,10.1,1704125872,1704091232,extreme_cold_gear
Clouds,857,8.2,1020.4,73.0,6.2,10.8,5.5,12.7,1704130130,1704089471,medium_coat_scarf
Clouds,842,8.9,1038.6,63.8,8.3,10.3,9.5,21.7,1704126468,1704094079,medium_coat_scarf
Snow,686,-0.7,988.3,94.3,-1.6,2.2,4.8,70.1,1704125354,1704093614,winter_wet_gear
Clear,889,31.6,1017.4,33.7,30.4,32.1,4.8,19.5,1704129316,1704099222,hot_summer
Clear,815,16.7,1033.5,69.4,15.0,19.1,5.5,2.4,1704137496,1704089457,light_jacket_jeans
Clear,887,24.4,1016.6,62.2,22.3,26.4,8.0,6.7,1704135975,1704096728,tshirt_shorts
Snow,618,-19.1,1013.3,49.1,-21.5,-18.2,16.2,51.5,1704130279,1704095128,extreme_cold_gear
Drizzle,353,-0.4,994.1,79.0,-2.5,0.4,10.8,13.6,1704136247,1704093823,winter_wet_gear
Drizzle,390,27.6,1024.6,88.3,26.6,29.6,6.1,61.1,1704129074,1704096154,light_rain_jacket
Clouds,858,8.4,1007.4,55.2,6.1,9.3,12.7,62.9,1704133261,1704090599,windproof_jacket
Clear,840,-9.7,997.9,48.8,-11.7,-8.7,3.9,11.1,1704127199,1704095677,warm_winter_coat
Rain,574,14.3,999.2,89.2,11.3,15.8,12.6,70.8,1704129229,1704097343,raincoat_umbrella
Clouds,861,17.4,1035.6,53.3,14.5,20.3,5.0,42.9,1704129984,1704094487,light_jacket_jeans
Clouds,825,12.8,1031.4,63.6,11.7,13.8,11.1,51.6,1704128448,1704099104,light_jacket_jeans
Clouds,805,22.5,1004.8,79.1,20.0,23.3,8.0,15.1,1704128607,1704090844,tshirt_shorts
Snow,606,-4.3,1036.2,57.4,-6.9,-1.7,7.5,8.1,1704136609,1704090163,warm_winter_coat
Drizzle,390,17.1,982.3,69.3,16.4,18.7,9.5,2.7,1704142516,1704091342,light_jacket_jeans
Drizzle,321,10.0,985.5,58.2,9.0,12.9,2.9,69.3,1704133081,1704094377,light_jacket_jeans
Clouds,814,22.2,1011.7,68.7,20.6,23.5,9.4,54.0,1704135650,1704093937,tshirt_shorts
Drizzle,352,27.5,1000.6,85.6,26.8,28.9,9.6,91.5,1704136555,1704094140,light_rain_jacket
Clouds,880,11.9,989.8,60.7,10.1,12.5,17.1,39.7,1704138166,1704095868,windproof_jacket
Clear,861,22.8,1033.4,55.9,22.1,24.1,6.8,1.2,1704129568,1704091314,tshirt_shorts
Clouds,812,9.0,1032.8,49.2,7.1,10.2,20.8,9.4,1704134690,1704096007,windproof_jacket
Clear,896,-6.7,1023.0,40.8,-9.1,-4.1,4.6,3.7,1704126561,1704089889,warm_winter_coat
Snow,635,8.3,1032.3,52.0,6.5,9.3,3.7,40.4,1704129563,1704094769,medium_coat_scarf
Clouds,819,17.8,1010.7,47.6,16.7,19.9,12.3,37.7,1704132040,1704092734,windproof_jacket
Drizzle,385,-9.1,1019.4,94.0,-12.0,-7.6,14.8,74.2,1704131994,1704097701,winter_wet_gear
Clear,806,30.7,1019.0,69.9,28.5,31.4,7.8,6.0,1704129438,1704089131,hot_summer
Clear,812,31.5,1028.2,39.3,30.0,34.3,2.2,27.9,1704133375,1704092272,hot_summer
Clear,842,-10.0,1039.0,64.0,-11.3,-7.1,8.2,21.6,1704139582,1704092745,warm_winter_coat
Snow,656,-27.2,1035.8,76.1,-29.4,-25.9,11.0,96.8,1704135122,1704098786,extreme_cold_gear
Clear,820,34.7,995.2,55.1,32.4,36.6,5.5,0.3,1704139584,1704097830,hot_summer
Rain,532,22.4,1017.7,80.0,21.4,24.3,7.0,41.3,1704128137,1704099238,light_rain_jacket
Clear,888,-24.2,1033.9,52.7,-25.9,-23.2,3.5,26.9,1704128643,1704096135,extreme_cold_gear
Drizzle,328,-4.6,989.3,91.9,-5.2,-1.7,10.8,32.9,1704141518,1704097509,winter_wet_gear
Clear,897,-17.7,1035.0,71.6,-19.4,-16.2,6.5,27.7,1704128403,1704095012,extreme_cold_gear
Clouds,843,10.9,991.5,69.4,10.1,13.9,23.6,27.6,1704134737,1704098597,windproof_jacket
Clear,822,-5.7,988.7,71.3,-8.5,-3.0,10.8,23.3,1704134472,1704096433,warm_winter_coat
Clear,826,3.9,1037.0,67.6,3.1,5.3,1.8,14.0,1704131016,1704092837,medium_coat_scarf
Clouds,872,11.1,989.7,68.7,9.2,12.7,24.8,56.1,1704138372,1704098786,windproof_jacket
Snow,617,-9.0,991.7,70.0,-11.3,-7.7,2.4,25.2,1704135094,1704095237,warm_winter_coat
Clear,888,39.8,990.0,56.7,38.2,40.7,5.1,26.5,1704134875,1704088936,hot_summer
Clear,816,-4.4,1021.9,64.1,-5.9,-3.7,7.7,18.6,1704140028,1704098037,warm_winter_coat
Clear,885,-27.1,1006.4,76.4,-29.5,-26.2,12.5,13.1,1704125934,1704093309,extreme_cold_gear
Clear,833,12.2,1012.9,54.3,10.1,12.8,7.2,10.0,1704134632,1704090367,light_jacket_jeans
Clear,818,-6.6,987.0,56.5,-8.3,-5.9,1.3,11.2,1704141828,1704097709,warm_winter_coat
Drizzle,386,-9.2,996.7,80.2,-11.5,-7.1,3.4,16.5,1704132809,1704090258,winter_wet_gear
Clear,852,-15.2,1025.9,33.6,-16.5,-12.3,6.7,23.8,1704136680,1704091751,extreme_cold_gear
Rain,514,26.2,1017.8,81.8,25.0,27.4,6.9,11.0,1704129730,1704092883,light_rain_jacket
Clear,896,-11.7,995.6,40.0,-13.1,-10.2,5.2,2.8,1704131081,1704092514,extreme_cold_gear
Rain,526,17.5,986.3,96.6,14.9,20.3,9.3,13.6,1704125000,1704090954,raincoat_umbrella
Clear,806,11.4,1036.5,72.1,9.3,11.9,8.6,28.6,1704134036,1704092677,light_jacket_jeans
Drizzle,390,14.9,984.1,84.8,14.3,16.1,6.6,68.3,1704138110,1704092620,light_jacket_jeans
Clear,865,29.8,989.4,55.8,27.8,32.1,1.9,20.5,1704132863,1704092142,hot_summer
Snow,665,3.5,1025.5,65.2,2.7,4.8,9.6,79.6,1704142233,1704089947,medium_coat_scarf
Drizzle,324,20.0,1016.2,60.6,18.9,22.3,10.8,45.3,1704129035,1704098564,light_jacket_jeans
Clouds,843,13.6,1000.7,59.2,12.5,15.1,8.1,30.9,1704142126,1704090911,light_jacket_jeans
Snow,630,-9.1,993.7,92.3,-11.8,-8.3,8.1,48.0,1704134411,1704090631,winter_wet_gear
Snow,689,-2.9,999.5,76.9,-3.8,-0.6,2.7,2.3,1704128031,1704097817,winter_wet_gear
Clear,886,-26.5,1007.5,37.1,-28.7,-24.6,6.0,8.9,1704128641,1704093192,extreme_cold_gear
Clouds,869,10.2,1006.4,67.9,9.4,11.7,19.4,25.0,1704125676,1704098761,windproof_jacket
Rain,588,9.5,1018.3,80.8,8.6,12.3,5.7,38.4,1704140324,1704098240,raincoat_umbrella
Clouds,838,18.3,986.0,69.0,17.0,19.3,2.7,55.4,1704136796,1704093835,light_jacket_jeans
Snow,660,-6.5,990.7,81.3,-8.2,-3.6,2.6,9.3,1704135630,1704097303,winter_wet_gear
Clear,805,-20.4,1023.2,77.9,-23.1,-19.1,6.8,20.5,1704142271,1704089405,extreme_cold_gear
Clear,801,-4.8,1007.2,69.6,-7.7,-3.6,11.3,23.2,1704142717,1704094126,warm_winter_coat
Drizzle,393,-8.2,980.1,77.3,-10.9,-7.2,8.9,60.9,1704141294,1704092933,winter_wet_gear
Drizzle,323,-8.6,991.7,76.5,-9.8,-7.6,8.1,0.8,1704140295,1704096197,winter_wet_gear
Clouds,858,23.1,1040.0,61.9,21.5,25.7,7.0,43.5,1704137959,1704097499,tshirt_shorts
Snow,695,-7.1,1023.4,59.7,-8.5,-5.9,11.8,12.9,1704135800,1704098053,warm_winter_coat
Clouds,849,15.1,1031.5,56.2,12.5,16.6,19.0,47.0,1704132998,1704090687,windproof_jacket
Snow,644,-9.8,1008.2,95.8,-12.6,-8.3,7.4,18.3,1704129074,1704097901,winter_wet_gear
Clear,867,15.7,1020.8,60.4,13.8,17.3,12.0,12.3,1704133484,1704098393,light_jacket_jeans
Snow,638,-28.1,1035.4,51.4,-30.6,-25.9,1.3,10.9,1704137782,1704089286,extreme_cold_gear
Rain,500,19.9,1021.7,85.9,17.1,21.7,9.3,18.1,1704141631,1704091783,raincoat_umbrella
Snow,698,-3.8,986.3,90.9,-6.0,-2.7,3.8,48.8,1704137402,1704092333,winter_wet_gear
Clouds,815,21.1,1024.1,77.3,19.1,22.3,4.5,50.1,1704134566,1704090963,tshirt_shorts
Clear,899,33.6,1001.4,48.2,31.9,36.2,4.7,4.9,1704130890,1704095971,hot_summer
Clear,891,-19.6,1028.3,36.1,-20.9,-17.3,15.3,22.0,1704134589,1704095039,extreme_cold_gear
Drizzle,306,20.2,998.9,78.6,17.6,20.7,2.2,77.2,1704127433,1704088877,light_rain_jacket
Rain,591,20.1,1006.9,91.7,18.3,21.4,2.7,23.9,1704141664,1704096606,light_rain_jacket
Clear,829,37.5,1012.2,49.9,35.1,39.0,0.7,17.6,1704129907,1704090177,hot_summer
Clear,881,-7.7,1009.4,64.4,-10.3,-6.1,11.5,18.0,1704141917,1704092061,warm_winter_coat
Rain,590,27.0,1032.9,81.9,26.2,28.3,2.0,16.5,1704139188,1704092903,light_rain_jacket
Clouds,868,4.2,1001.3,75.6,1.8,5.8,9.8,29.5,1704128056,1704091149,medium_coat_scarf
Clear,809,28.2,1016.0,59.7,25.2,29.3,8.5,20.5,1704133085,1704095538,tshirt_shorts
Clouds,822,20.9,1036.6,73.7,18.0,22.7,7.2,69.3,1704142385,1704095282,tshirt_shorts
Snow,631,-4.4,1025.0,78.8,-5.6,-3.8,14.2,39.6,1704138798,1704090867,winter_wet_gear
Clouds,853,10.8,1016.2,54.9,9.3,13.2,7.7,68.7,1704129679,1704099323,light_jacket_jeans
Snow,687,9.7,1024.4,56.3,7.8,11.6,2.1,18.8,1704136496,1704094847,medium_coat_scarf
Clear,891,9.2,984.4,61.0,6.9,12.1,3.3,13.6,1704138020,1704094430,medium_coat_scarf
Clouds,820,14.5,993.2,55.8,12.2,15.2,21.4,0.9,1704130302,1704091460,windproof_jacket
Clouds,837,25.7,996.4,64.5,24.8,28.3,5.5,24.5,1704128157,1704095457,tshirt_shorts
Clear,889,-16.5,1005.1,69.3,-17.3,-13.6,4.9,17.9,1704137991,1704089984,extreme_cold_gear
Snow,648,-4.5,991.6,82.0,-7.1,-1.8,3.0,77.8,1704141917,1704094576,winter_wet_gear
Snow,681,-20.6,999.7,48.7,-23.1,-17.7,13.0,28.1,1704129035,1704090990,extreme_cold_gear
Clear,874,1.1,996.3,65.8,-1.4,2.7,3.9,18.5,1704136525,1704094127,medium_coat_scarf
Clear,876,20.2,1013.5,54.9,18.8,22.8,1.5,27.5,1704127833,1704088802,tshirt_shorts
Clear,835,-5.7,992.6,72.2,-7.5,-3.0,11.7,16.8,1704135732,1704096262,warm_winter_coat
Clear,828,-2.9,1015.0,72.5,-3.7,-1.5,2.1,19.1,1704142520,1704091119,warm_winter_coat
Clear,861,31.8,1023.5,62.4,30.6,32.6,5.5,20.9,1704139772,1704091742,hot_summer
Clear,879,14.7,981.9,67.2,13.0,17.1,7.4,20.6,1704128949,1704097605,light_jacket_jeans
Clear,810,38.2,998.8,41.4,37.6,40.2,5.1,28.7,1704137619,1704090598,hot_summer
Clouds,867,28.7,991.2,46.8,27.1,30.1,4.3,77.3,1704140139,1704092699,tshirt_shorts
Rain,523,17.1,994.2,81.9,16.2,19.7,13.8,7.6,1704139145,1704093306,raincoat_umbrella
Clear,870,32.6,982.9,38.7,30.0,34.6,3.5,24.6,1704139196,1704092613,hot_summer
Rain,583,10.8,989.6,78.7,8.4,12.6,3.5,95.8,1704135943,1704098968,raincoat_umbrella
Drizzle,388,21.4,1035.8,76.9,20.6,22.4,3.2,17.7,1704140811,1704097130,light_rain_jacket
Drizzle,361,-1.9,983.3,77.3,-3.1,-1.2,6.1,51.7,1704126440,1704097137,winter_wet_gear
Snow,645,-9.5,1010.4,51.2,-10.4,-8.1,8.8,48.8,1704130930,1704099156,warm_winter_coat
Rain,509,18.3,1021.0,92.0,16.6,19.2,7.4,11.3,1704130889,1704089247,raincoat_umbrella
Snow,613,-0.6,988.7,54.3,-2.0,0.1,4.9,7.0,1704140280,1704093796,warm_winter_coat
Rain,598,19.0,991.2,82.3,17.9,20.8,8.3,13.9,1704130671,1704098725,raincoat_umbrella
Snow,686,3.3,985.2,54.8,1.9,4.5,4.6,32.1,1704134190,1704089894,medium_coat_scarf
Clear,848,4.7,1034.1,52.6,2.6,5.7,5.7,1.2,1704125971,1704099496,medium_coat_scarf
Clear,873,-28.2,990.4,68.5,-30.1,-26.5,5.0,16.3,1704129149,1704098539,extreme_cold_gear
Clouds,884,29.8,1028.8,42.5,26.9,31.0,9.0,31.4,1704140653,1704098404,tshirt_shorts
Rain,503,9.1,1000.7,96.8,6.8,10.2,11.3,42.7,1704136564,1704093862,raincoat_umbrella
Clear,840,25.9,989.7,48.0,24.8,27.7,2.9,7.5,1704141809,1704094877,tshirt_shorts
Clouds,826,13.7,985.0,57.2,12.8,14.2,21.1,74.7,1704135266,1704094404,windproof_jacket
Drizzle,304,-9.6,1011.3,75.2,-12.3,-8.7,9.6,69.6,1704126565,1704098049,winter_wet_gear
Rain,532,18.6,1005.3,81.2,17.1,19.2,7.7,0.2,1704138907,1704097230,light_rain_jacket
Snow,637,-11.9,1037.6,63.4,-13.2,-8.9,3.3,15.5,1704136161,1704091087,extreme_cold_gear
Clouds,850,10.0,982.8,66.2,8.6,11.3,19.3,89.1,1704136703,1704095747,windproof_jacket
Rain,571,19.9,1040.0,96.5,18.9,21.7,8.3,51.4,1704136253,1704091243,raincoat_umbrella
